recipe_url,name,time,difficulty,ingredients
https://www.jamieoliver.com/recipes/fruit-recipes/fruity-frozen-yoghurt/,Fruity frozen yoghurt,15 minutes plus freezing                                                    ,"Super easy                                                    
","['1 ripe banana', '400 g ripe seasonal fruit, such as mangos, plums, pears, blueberries', 'runny honey , to taste', '500 g natural yoghurt', '150 g raspberries']"
https://www.jamieoliver.com/recipes/rice-recipes/baked-rice-with-chicken-chorizo/,Baked rice with chicken & chorizo,2 hours                                                    ,"Not too tricky                                                    
","['1 onion', '2 cloves of garlic', '1 red or yellow pepper', '3 sprigs of fresh flat-leaf parsley', '50 g quality chorizo', 'olive oil', '1 tablespoon sweet smoked paprika', '250 g wholemeal basmati rice', '8 free-range chicken thighs , skin off, bone out', '500 ml passata', '300 ml organic chicken stock', '2 lemons']"
https://www.jamieoliver.com/recipes/vegetables-recipes/cypriot-style-potato-salad/,Cypriot-style potato salad,45 minutes                                                    ,"Super easy                                                    
","['1.2 kg Cyprus potato , or other waxy potato such as Jersey Royal or Charlotte', 'sea salt', 'freshly ground black pepper', '1 lemon , juice of', 'extra virgin olive oil', 'olive oil', '50 g Greek olives , stones in', '2 tablespoons capers , rinsed', '1 bunch of fresh coriander', '6 spring onions']"
https://www.jamieoliver.com/recipes/fruit-recipes/eton-mess/,Eton mess,1 hour 30 minutes plus cooling                                                    ,"Not too tricky                                                    
","['6 large free-range egg whites', '300 g golden caster sugar , plus extra for sprinkling', '1 big pinch of sea salt', '500 g mixed fresh berries , such as strawberries, raspberries and blackberries', '1 teaspoon vanilla bean paste', '1 splash of balsamic vinegar', '1 vanilla pod', '250 ml double cream', '1 tablespoon icing sugar', '250 g fat-free Greek yogurt', '2 tablespoons hazelnuts , optional', '50 g dark chocolate (70% cocoa solids)']"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-papaya-salad/,Prawn & papaya salad,30 minutes plus cooling                                                    ,"Super easy                                                    
","['50 g unsalted peanuts', '3 cloves of garlic', '400 g peeled king prawns , deveined', '4 ripe tomatoes', 'groundnut oil', '1-2 fresh red Thai chillies', '3 limes', '3 tablespoons fish sauce', 'runny honey', '1 cucumber', '650 g green papaya , (or ½ large white cabbage)', '4 spring onions', '½ a bunch of fresh Thai basil', '½ a bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/eggs-recipes/baked-eggs-lots-of-ways/,Baked eggs – lots of ways,15 minutes                                                    ,"Super easy                                                    
","['vegetable oil', '4 large free-range eggs', 'SPINACH & HAM', '20 g baby spinach', '75 g quality cooked ham', 'TOMATO & BASIL', '70 g ripe cherry tomatoes', '1 sprig of fresh basil', 'SMOKED SALMON & CHIVES', '50 g smoked salmon', 'a few fresh chives', 'TRUFFLE MUSHROOMS', '50 g chestnut mushrooms', 'a few drops of truffle oil']"
https://www.jamieoliver.com/recipes/vegetables-recipes/superfood-salad/,Superfood salad,40 minutes plus cooling                                                    ,"Not too tricky                                                    
","['2 sweet potatoes , (350g each)', '1 pinch of dried chilli flakes', '1 pinch of ground coriander', '1 small pinch of ground cinnamon', 'olive oil', '200 g quinoa', '320 g broccoli', '35 g mixed nuts , such as walnuts, almonds, Brazils', '1 pomegranate', 'extra virgin olive oil', '1 splash of balsamic vinegar', '2 limes', '40 g mixed sprouts', '1 punnet of salad cress , (use a mixture of varieties, if possible)', '1 bunch of fresh coriander , (30g)', '1 fresh red chilli', '1 ripe avocado', '20 g feta cheese']"
https://www.jamieoliver.com/recipes/drink-recipes/spiced-chai/,Spiced chai,15 minutes                                                    ,"Super easy                                                    
","['4 English breakfast tea bags', '2 cinnamon sticks', '4 cloves', '1 teaspoon ground ginger', '600 ml milk', '1 whole nutmeg , for grating', 'optional:', 'honey , or maple or agave syrup']"
https://www.jamieoliver.com/recipes/chicken-recipes/chicken-arrabbiata/,Chicken arrabbiata,1 hour                                                    ,"Super easy                                                    
","['olive oil', '5 fresh red chillies', '6 cloves of garlic', '4 free-range skinless chicken breasts', '1 bunch of fresh basil (30g)', '3 x 400 g tins of quality plum tomatoes , (stone in)', '10 black olives', '600 g ripe mixed-colour tomatoes', '2 tablespoons baby capers', '½ a lemon', 'Parmesan cheese', '2 handfuls of rocket']"
https://www.jamieoliver.com/recipes/fruit-recipes/mango-lassi/,Mango lassi,10 minutes                                                    ,"Super easy                                                    
","['6 green cardamom pods , optional', '2 ripe mangos', '500 g low-fat natural yoghurt', '100 g ice cubes', 'runny honey , optional']"
https://www.jamieoliver.com/recipes/chicken-recipes/perfect-chicken-balti/,Perfect chicken balti,1 hour                                                    ,"Super easy                                                    
","['2 cloves of garlic', '1-2 fresh red chillies', '5 cm ginger', '2 onions', 'groundnut oil , or vegetable oil', '1 cinnamon stick', '2 fresh bay leaves', '12 green cardamom pods', '6 skinless higher-welfare chicken thighs , (500g)', '1 teaspoon garam masala', '1 pinch of ground cloves', '1 heaped teaspoon ground cumin', '1 heaped teaspoon ground coriander', '4 ripe tomatoes', '100 g low-fat natural yoghurt , plus extra to serve', '½ a bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/vegetables-recipes/saag-paneer/,Saag paneer,1 hour plus setting                                                    ,"Not too tricky                                                    
","['groundnut oil', '1 onion', '2 cloves of garlic', '5 cm piece of ginger', '1 teaspoon cumin seeds', '2 teaspoons garam masala', '½ teaspoon ground turmeric', '1 ripe tomato', '600 g frozen spinach', '50 ml single cream', 'sea salt', 'freshly ground black pepper', 'PANEER', '1.5 litres whole milk', '1 lemon']"
https://www.jamieoliver.com/recipes/chicken-recipes/tandoori-chicken/,Tandoori chicken,1 hour 45 minutes plus marinating                                                    ,"Super easy                                                    
","['4 cloves of garlic', '1-2 fresh red chillies', '7 cm piece of ginger', '½ a lemon', '200 g low-fat natural yoghurt', '1 teaspoon ground cinnamon', '1 heaped teaspoon ground cumin', '1 teaspoon ground coriander', '1 heaped teaspoon paprika', '12 higher-welfare chicken thighs and drumsticks , (1.5kg)', 'groundnut oil', '900 g broccoli', '1 tablespoon garam masala', '½ a bunch of fresh coriander']"
https://www.jamieoliver.com/recipes/seafood-recipes/prawn-crab-wontons/,Prawn & crab wontons,50 minutes                                                    ,"Not too tricky                                                    
","['30 wonton wrappers , (roughly 10cm)', 'cornflour , for dusting', 'groundnut oil , or vegetable oil', 'sweet chilli sauce , to serve', 'For the filling:', '1 thumb-sized piece of ginger', '1 clove of garlic', '1 fresh red chilli', '½ bunch of chives', '200 g peeled raw tiger prawns', '200 g white crabmeat', '2 tablespoons oyster sauce', '½ tablespoon sesame oil']"
https://www.jamieoliver.com/recipes/lamb-recipes/michael-sheen-s-traditional-welsh-cawl/,Michael Sheen's traditional Welsh cawl,2 hours plus chilling                                                    ,"Super easy                                                    
","['1 onion', '1 kg lamb neck , bone in, cut into 5cm chunks (ask your butcher)', '1 kg swede', '2 carrots', '2 parsnips', '500g Maris Piper potatoes', '3 large leeks', 'mature Caerphilly cheese , to serve']"
https://www.jamieoliver.com/recipes/pork-recipes/chargrilled-pork-escalopes/,Chargrilled pork escalopes,35 minutes                                                    ,"Super easy                                                    
","['4 x 100 g higher-welfare pork leg escalopes , trimmed', '5 sprigs of fresh thyme', '1 lemon', '1 clove of garlic', 'olive oil', '½ a bunch of fresh mint', '400 g new potatoes', '320 g frozen peas', '320 g frozen broad beans', '300 g sprouting broccoli', 'extra virgin olive oil', '½ a fresh red chilli', '50 g pecorino cheese']"
https://www.jamieoliver.com/recipes/pork-recipes/hot-smoky-vindaloo-with-pork-belly/,Kate Hudson's hot & smoky vindaloo,1 hour 40 minutes                                                    ,"Not too tricky                                                    
","['2 heaped teaspoons coriander seeds', '1 teaspoon cumin seeds', '1 heaped teaspoon black peppercorns', '2 dried Kashmiri chillies', '5 cm piece of ginger', '6 cloves of garlic', '1 teaspoon ground turmeric', 'olive oil', '1 tablespoon cider vinegar', '1 kg higher-welfare pork belly , skin removed', '3 small onions', '1 handful of curry leaves', '2 fresh mixed-colour chilli', '1 tablespoon tamarind paste', '1 heaped tablespoon soft brown sugar', '1 cinnamon stick', '4 cloves', 'YOU ALSO NEED', '1 piece of charcoal']"
https://www.jamieoliver.com/recipes/beef-recipes/nigerian-suya/,Nigerian suya,50 minutes plus marinating                                                    ,"Not too tricky                                                    
","['1 kg fillet of beef , trimmed', '500 g ripe tomatoes , mixed colours if possible', '½ a red cabbage', '½ a white cabbage', '1 red onion', '1 cucumber', '2 lemons', 'extra virgin olive oil', 'sea salt and freshly ground black pepper', 'olive oil', 'For the marinade', '10 uda pods (see tip)', '400 g salted roasted peanuts', '1 teaspoon freshly ground black pepper', '1 teaspoon onion granules', '1 teaspoon garlic granules', '1 teaspoon ground ginger', '1 teaspoon freshly ground white pepper', '1 teaspoon paprika', '1 teaspoon chilli powder', '1 teaspoon cayenne pepper', '1 organic fish or chicken stock cube', '1 onion', '4 cloves of garlic', '1 thumb-sized piece of ginger', '1 fresh green chilli', '1 fresh Scotch bonnet', '1 green pepper', '1 spring onion', 'You will need', '32 wooden skewers']"
